"family";"genus";"species";"id";"agei";"radi";"agecap";"radcap";"lencap";"l0p";"biomass";"location";"observer";"r0p";"li"
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";2;0,657214539;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;183,84499221825
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";3;0,78304671;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;196,272246185289
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";4;0,904948842;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;206,648352312516
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";5;1,008416603;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;214,479083332551
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";6;1,112945814;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;221,663644163121
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";7;1,203807494;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;227,414915103331
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";8;1,283481697;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;232,134292603918
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";9;1,345342243;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;235,613802311085
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";10;1,405792786;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;238,87282715878
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";11;1,46064504;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;241,718915718241
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";12;1,512718239;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;244,330093178296
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";13;1,556162837;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;246,445264761711
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";14;1,599056092;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;248,480274933619
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";15;1,642370352;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;250,484271260192
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";16;1,693767079;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;252,799275443943
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";17;1,736670996;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;254,682144484971
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";18;1,779124874;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;256,503064249273
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_002";19;1,822450027;19;1,826600084;258,492;1,95;241,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;258,320070287064
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";0;0,037802116;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;1,95
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";1;0,395060755;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;151,779199839227
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";2;0,528836687;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;172,319326656971
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";3;0,665192838;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;188,770217616466
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";4;0,712203475;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;193,718069134054
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";5;0,758301198;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;198,283053198987
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";6;0,803611241;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;202,524971450629
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";7;0,855089391;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;207,082259267243
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";8;0,90433368;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;211,208833044152
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";9;0,947345307;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;214,645457263952
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";10;0,989535353;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;217,878159686334
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";11;1,039214322;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;221,524145641884
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";12;1,097197078;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;225,579794525752
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";13;1,148626642;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;229,01348008433
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";14;1,197820137;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;232,166521159318
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";15;1,251949612;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;235,499600614943
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";16;1,310087379;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;238,933308834728
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";17;1,364511638;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;242,021515973198
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";18;1,418270359;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;244,961408790489
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";19;1,465809816;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;247,476029811818
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";20;1,519568536;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;250,229763570376
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_003";21;1,572066155;21;1,611346331;254,728;1,95;234,5;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;252,832754972859
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";0;NA;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;1,95
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";1;0,425738182;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;188,728878095783
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";2;0,564146997;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;213,132529973512
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";3;0,704574915;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;232,806122887243
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";4;0,847979935;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;249,48037769035
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";5;0,969918445;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;261,732708455687
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";6;1,05315906;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;269,308551628943
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";7;1,130009564;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;275,829784065637
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";8;1,183348105;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;280,120670836491
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_004";9;1,240207581;9;1,279488179;287,425;1,95;241,9;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;284,503584819554
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_005";0;0,052630789;5;0,901900771;232,346;1,95;165,6;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;1,95
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_005";1;0,432297351;5;0,901900771;232,346;1,95;165,6;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;173,588312210706
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_005";2;0,561699824;5;0,901900771;232,346;1,95;165,6;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;194,136650853937
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_005";3;0,696847891;5;0,901900771;232,346;1,95;165,6;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;211,363565761204
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_005";4;0,778683091;5;0,901900771;232,346;1,95;165,6;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;220,345921135571
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_005";5;0,852959602;5;0,901900771;232,346;1,95;165,6;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;227,772690508951
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";0;NA;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;1,95
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";1;0,319765539;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;157,659846942001
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";2;0,403491282;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;176,419489853263
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";3;0,470379248;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;188,982101017428
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";4;0,526602019;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;198,327224203556
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";5;0,596815978;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;208,784882569263
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";6;0,694759839;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;221,621063475013
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";7;0,776061746;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;231,066775154508
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";8;0,842303726;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;238,111363872026
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";9;0,896340751;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;243,489724781006
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";10;0,955171015;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;249,01569624275
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";11;1,018802768;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;254,650379411465
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";12;1,081771014;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;259,915845754143
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";13;1,139572398;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;264,50641562012
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";14;1,201289495;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;269,17704454298
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";15;1,255372764;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;273,091703473574
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";16;1,310843477;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;276,948641192447
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";17;1,34773521;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;279,431376749218
"Lutjanidae";"Lutjanus";"Lutjanus fulvus";"LU_FU_TA_03_16_006";18;1,391644207;18;1,41874663;284,039;1,95;313,1;"Tuamotu";"Guillemette de Synéty and Jérémy Wicquart";0,0385480514444444;282,306049537579
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_058";0;NA;1;0,477391194;135;1,95;34,6;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_058";1;0,4348471;1;0,477391194;135;1,95;34,6;"Marquesas";"Fabien Morat";0,034062746625;121,961833765631
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_059";0;NA;1;0,532812092;130;1,95;33,7;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_059";1;0,477269316;1;0,532812092;130;1,95;33,7;"Marquesas";"Fabien Morat";0,034062746625;116,020009848602
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_060";0;NA;1;0,560409707;134;1,95;34,1;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_060";1;0,495996976;1;0,560409707;134;1,95;34,1;"Marquesas";"Fabien Morat";0,034062746625;118,247420691605
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_061";0;NA;1;0,533584411;141;1,95;49,2;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_061";1;0,460584411;1;0,533584411;141;1,95;49,2;"Marquesas";"Fabien Morat";0,034062746625;120,656878144155
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_062";0;0,07324616;1;0,489298705;150;1,95;51,6;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_062";1;0,410425389;1;0,489298705;150;1,95;51,6;"Marquesas";"Fabien Morat";0,034062746625;123,316004092242
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_063";0;0,063324561;1;0,481043388;143;1,95;51,5;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_063";1;0,423798301;1;0,481043388;143;1,95;51,5;"Marquesas";"Fabien Morat";0,034062746625;124,325070819833
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_237";0;0,017117243;1;0,534265791;137,604;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_237";1;0,479887487;1;0,534265791;137,604;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;122,93938746131
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_238";0;0,02118962;1;0,512317359;155,469;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_238";1;0,434310949;1;0,512317359;155,469;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;129,501750972433
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_239";0;0,024351591;1;0,525822764;141,432;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_239";1;0,443798378;1;0,525822764;141,432;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;118,032686730891
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_240";0;NA;1;0,534412254;139,731;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_240";1;0,478941541;1;0,534412254;139,731;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;124,48148852097
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_241";0;0,019924859;1;0,488990267;125,907;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_241";1;0,435736159;1;0,488990267;125,907;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;111,460592490292
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_242";0;NA;1;0,585201094;136,966;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_242";1;0,503512661;1;0,585201094;136,966;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;117,564463499344
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_243";0;NA;1;0,499431609;138,03;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_243";1;0,452912795;1;0,499431609;138,03;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;124,235512132161
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_244";0;0,02059126;1;0,542700957;124,546;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_244";1;0,454991209;1;0,542700957;124,546;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;104,128865793795
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_245";0;NA;1;0,522843027;131,599;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_245";1;0,466203818;1;0,522843027;131,599;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;116,745063482196
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_246";0;NA;1;0,453120584;118,425;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_246";1;0,406601771;1;0,453120584;118,425;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;105,485615538662
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_247";0;0,032756679;1;0,437383212;113,064;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;1,95
"Lutjanidae";"Lutjanus";"Lutjanus gibbus";"LU_GI_MA_03_17_247";1;0,387734445;1;0,437383212;113,064;1,95;NA;"Marquesas";"Fabien Morat";0,034062746625;99,4073138886734
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B070";0;NA;4;1,097854574;278,29;1,83;315,8;"Gambiers";"Fabien Morat";0,0427927123571429;1,83
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B070";1;0,49794076;4;1,097854574;278,29;1,83;315,8;"Gambiers";"Fabien Morat";0,0427927123571429;134,435549286707
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B070";2;0,725600593;4;1,097854574;278,29;1,83;315,8;"Gambiers";"Fabien Morat";0,0427927123571429;191,152225184807
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B070";3;0,920618541;4;1,097854574;278,29;1,83;315,8;"Gambiers";"Fabien Morat";0,0427927123571429;237,500214554499
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B070";4;1,035204753;4;1,097854574;278,29;1,83;315,8;"Gambiers";"Fabien Morat";0,0427927123571429;263,998707061232
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";0;NA;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;1,83
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";1;0,708057201;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;124,944340391202
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";2;0,939368679;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;156,787572161846
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";3;1,051127348;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;171,348922754083
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";4;1,137660579;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;182,320928905858
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";5;1,234060786;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;194,26715301641
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";6;1,341601476;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;207,28381251294
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";7;1,398187693;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;214,012691355502
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";8;1,458602923;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;221,111636909841
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";9;1,519042976;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;228,129965550383
"Lutjanidae";"Lutjanus";"Lutjanus kasmira";"GAM18_B099";10;1,58324578;30;2,432178694;326,26;1,83;400;"Gambiers";"Fabien Morat";0,0427927123571429;235,498457859509
