"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_bayes","Li_freq","Biomass","Location","Observer"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_006",1,0.134970367,7,0.306460944,63.131,2.1,0.0197022766153846,NA,41.3674863845955,5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_006",2,0.168030918,7,0.306460944,63.131,2.1,0.0197022766153846,NA,46.8457741667419,5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_006",3,0.199047042,7,0.306460944,63.131,2.1,0.0197022766153846,NA,51.244753885828,5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_006",4,0.22436502,7,0.306460944,63.131,2.1,0.0197022766153846,NA,54.4429484361437,5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_006",5,0.246387736,7,0.306460944,63.131,2.1,0.0197022766153846,NA,56.9965200687067,5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_006",6,0.271447664,7,0.306460944,63.131,2.1,0.0197022766153846,NA,59.6877344820446,5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_006",7,0.291696121,7,0.306460944,63.131,2.1,0.0197022766153846,NA,61.7197490733375,5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_007",0,NA,6,0.343195276,60.622,2.1,0.0197022766153846,NA,2.1,5.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_007",1,0.155630974,6,0.343195276,60.622,2.1,0.0197022766153846,NA,41.28970972989,5.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_007",2,0.193709839,6,0.343195276,60.622,2.1,0.0197022766153846,NA,46.3659845206218,5.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_007",3,0.227086478,6,0.343195276,60.622,2.1,0.0197022766153846,NA,50.181263797198,5.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_007",4,0.259474747,6,0.343195276,60.622,2.1,0.0197022766153846,NA,53.4670372542152,5.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_007",5,0.291490369,6,0.343195276,60.622,2.1,0.0197022766153846,NA,56.3999449614276,5.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_007",6,0.321104554,6,0.343195276,60.622,2.1,0.0197022766153846,NA,58.8866420026045,5.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_008",0,0.022090722,3,0.321046473,60.28,2.1,0.0197022766153846,NA,2.1,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_008",1,0.204430917,3,0.321046473,60.28,2.1,0.0197022766153846,NA,48.7255585388219,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_008",2,0.263303662,3,0.321046473,60.28,2.1,0.0197022766153846,NA,55.0853406773162,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_008",3,0.300946722,3,0.321046473,60.28,2.1,0.0197022766153846,NA,58.5652184229818,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_009",0,NA,6,0.288130823,61.187,2.1,0.0197022766153846,NA,2.1,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_009",1,0.131125894,6,0.288130823,61.187,2.1,0.0197022766153846,NA,40.5511002483489,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_009",2,0.179890635,6,0.288130823,61.187,2.1,0.0197022766153846,NA,48.4615138975945,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_009",3,0.20833356,6,0.288130823,61.187,2.1,0.0197022766153846,NA,52.3026204394564,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_009",4,0.237454,6,0.288130823,61.187,2.1,0.0197022766153846,NA,55.8198506863106,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_009",5,0.256689384,6,0.288130823,61.187,2.1,0.0197022766153846,NA,57.9567794016289,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_009",6,0.277085462,6,0.288130823,61.187,2.1,0.0197022766153846,NA,60.0861127236013,4.6,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_010",0,0.020615528,5,0.350446079,58.874,2.1,0.0197022766153846,NA,2.1,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_010",1,0.169729196,5,0.350446079,58.874,2.1,0.0197022766153846,NA,41.7665897156478,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_010",2,0.225091638,5,0.350446079,58.874,2.1,0.0197022766153846,NA,48.1700749882363,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_010",3,0.26865768,5,0.350446079,58.874,2.1,0.0197022766153846,NA,52.3483970195678,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_010",4,0.301414359,5,0.350446079,58.874,2.1,0.0197022766153846,NA,55.1358731810307,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_010",5,0.330050001,5,0.350446079,58.874,2.1,0.0197022766153846,NA,57.3749552201073,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_011",0,0.029427878,6,0.348297044,56.828,2.1,0.0197022766153846,NA,2.1,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_011",1,0.132423563,6,0.348297044,56.828,2.1,0.0197022766153846,NA,35.3323247764032,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_011",2,0.173533172,6,0.348297044,56.828,2.1,0.0197022766153846,NA,40.9882910640357,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_011",3,0.218455327,6,0.348297044,56.828,2.1,0.0197022766153846,NA,46.0149278639214,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_011",4,0.256098388,6,0.348297044,56.828,2.1,0.0197022766153846,NA,49.6036286997793,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_011",5,0.294931363,6,0.348297044,56.828,2.1,0.0197022766153846,NA,52.8734233217732,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_011",6,0.329297044,6,0.348297044,56.828,2.1,0.0197022766153846,NA,55.4815697750686,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_012",0,NA,3,0.246782497,56.892,2.1,0.0197022766153846,NA,2.1,3.7,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_012",1,0.123975804,3,0.246782497,56.892,2.1,0.0197022766153846,NA,39.2105436779276,3.7,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_012",2,0.185008582,3,0.246782497,56.892,2.1,0.0197022766153846,NA,49.2030975458484,3.7,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_012",3,0.217765261,3,0.246782497,56.892,2.1,0.0197022766153846,NA,53.5006110507744,3.7,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_013",0,0.029427878,5,0.33639478,58.112,2.1,0.0197022766153846,NA,2.1,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_013",1,0.172629661,5,0.33639478,58.112,2.1,0.0197022766153846,NA,42.3207303964278,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_013",2,0.215919383,5,0.33639478,58.112,2.1,0.0197022766153846,NA,47.4113604422972,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_013",3,0.25523859,5,0.33639478,58.112,2.1,0.0197022766153846,NA,51.3508706589475,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_013",4,0.290295686,5,0.33639478,58.112,2.1,0.0197022766153846,NA,54.4617083782784,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_013",5,0.318367024,5,0.33639478,58.112,2.1,0.0197022766153846,NA,56.7367031087873,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_014",0,NA,3,0.252404465,54.764,2.1,0.0197022766153846,NA,2.1,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_014",1,0.166388101,3,0.252404465,54.764,2.1,0.0197022766153846,NA,44.3559934100958,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_014",2,0.217866251,3,0.252404465,54.764,2.1,0.0197022766153846,NA,50.995711011479,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_014",3,0.238262329,3,0.252404465,54.764,2.1,0.0197022766153846,NA,53.2750530277817,3.5,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_015",0,0.017464249,2,0.328242333,54.088,2.1,0.0197022766153846,NA,2.1,3.2,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_015",1,0.244640553,2,0.328242333,54.088,2.1,0.0197022766153846,NA,47.4383486447649,3.2,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_015",2,0.305047506,2,0.328242333,54.088,2.1,0.0197022766153846,NA,52.3994376802389,3.2,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_016",0,0.022803509,2,0.294827889,54.441,2.1,0.0197022766153846,NA,2.1,3.4,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_016",1,0.214709106,2,0.294827889,54.441,2.1,0.0197022766153846,NA,46.9470844940043,3.4,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_016",2,0.258980993,2,0.294827889,54.441,2.1,0.0197022766153846,NA,51.326971889883,3.4,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_017",0,NA,2,0.309010382,55.367,2.1,0.0197022766153846,NA,2.1,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_017",1,0.195478899,2,0.309010382,55.367,2.1,0.0197022766153846,NA,44.6389525933892,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_017",2,0.274225328,2,0.309010382,55.367,2.1,0.0197022766153846,NA,52.4858826299391,4.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_018",0,NA,2,0.244298898,51.352,2.1,0.0197022766153846,NA,2.1,2.9,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_018",1,0.181231896,2,0.244298898,51.352,2.1,0.0197022766153846,NA,44.2825707230613,2.9,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_018",2,0.215437158,2,0.244298898,51.352,2.1,0.0197022766153846,NA,48.3293810643031,2.9,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_019",0,0.016492423,3,0.276163083,51.729,2.1,0.0197022766153846,NA,2.1,3.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_019",1,0.1919427,3,0.276163083,51.729,2.1,0.0197022766153846,NA,43.4799641502626,3.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_019",2,0.237822979,3,0.276163083,51.729,2.1,0.0197022766153846,NA,48.277234118914,3.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_019",3,0.262561613,3,0.276163083,51.729,2.1,0.0197022766153846,NA,50.5526601213943,3.1,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_020",0,NA,3,0.268440796,50.62,2.1,0.0197022766153846,NA,2.1,2.9,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_020",1,0.129769026,3,0.268440796,50.62,2.1,0.0197022766153846,NA,34.8777279464229,2.9,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_020",2,0.194614997,3,0.268440796,50.62,2.1,0.0197022766153846,NA,43.4130558621784,2.9,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus aruanus","DA_AR_MO_03_16_020",3,0.233512298,3,0.268440796,50.62,2.1,0.0197022766153846,NA,47.4475613711468,2.9,"Moorea","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",0,0.020396078,13,0.793105705,100,2.1,0.0282158765,2.1,2.1,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",1,0.23203448,13,0.793105705,100,2.1,0.0282158765,36.17013025234,28.4730701080228,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",2,0.336154603,13,0.793105705,100,2.1,0.0282158765,49.3349190805787,41.8205681983178,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",3,0.424698378,13,0.793105705,100,2.1,0.0282158765,59.8611754482632,53.1368298288673,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",4,0.472750433,13,0.793105705,100,2.1,0.0282158765,65.3865273577981,59.2675415629524,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",5,0.516488288,13,0.793105705,100,2.1,0.0282158765,70.3216771567272,64.8422288680328,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",6,0.556488288,13,0.793105705,100,2.1,0.0282158765,74.7657811949759,69.9362347770274,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",7,0.59262691,13,0.793105705,100,2.1,0.0282158765,78.729629127856,74.5352447249802,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",8,0.62162691,13,0.793105705,100,2.1,0.0282158765,81.8782001452534,78.2236957481171,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",9,0.655759007,13,0.793105705,100,2.1,0.0282158765,85.5498595187145,82.5626250629828,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",10,0.686775131,13,0.793105705,100,2.1,0.0282158765,88.8564688219493,86.5034276408224,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",11,0.709775131,13,0.793105705,100,2.1,0.0282158765,91.2912263732943,89.4245415923422,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",12,0.739791793,13,0.793105705,100,2.1,0.0282158765,94.4478662587181,93.235345958387,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A030",13,0.765811017,13,0.793105705,100,2.1,0.0282158765,97.1659320497787,96.5373605643557,31,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",0,NA,13,0.82461399,102,2.1,0.0282158765,2.1,2.1,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",1,0.28754304,13,0.82461399,102,2.1,0.0282158765,44.4850176178992,35.1098518131119,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",2,0.348419965,13,0.82461399,102,2.1,0.0282158765,51.708759950641,42.7546918919326,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",3,0.404784848,13,0.82461399,102,2.1,0.0282158765,58.1612677539758,49.813781450361,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",4,0.478133331,13,0.82461399,102,2.1,0.0282158765,66.2897965826911,58.9766752054619,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",5,0.546543857,13,0.82461399,102,2.1,0.0282158765,73.6493162426307,67.5023874395568,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",6,0.585659071,13,0.82461399,102,2.1,0.0282158765,77.7761326206629,72.3693583118508,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",7,0.621783855,13,0.82461399,102,2.1,0.0282158765,81.5409992723332,76.8596287207527,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",8,0.659797011,13,0.82461399,102,2.1,0.0282158765,85.4585606596518,81.5801350391569,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",9,0.691812632,13,0.82461399,102,2.1,0.0282158765,88.725562563473,85.5524883907129,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",10,0.720967391,13,0.82461399,102,2.1,0.0282158765,91.6765298480649,89.1673259635237,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",11,0.753107709,13,0.82461399,102,2.1,0.0282158765,94.904662406926,93.149640074754,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",12,0.785495978,13,0.82461399,102,2.1,0.0282158765,98.1326840479564,97.1599359197291,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A036",13,0.808582771,13,0.82461399,102,2.1,0.0282158765,100.419132928127,100.016913142228,36.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",0,NA,11,0.711008066,99,2.1,0.0282158765,2.1,2.1,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",1,0.246174735,11,0.711008066,99,2.1,0.0282158765,42.3915065973865,32.4661680738401,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",2,0.358873448,11,0.711008066,99,2.1,0.0282158765,57.1757471105482,48.4603425527828,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",3,0.440616949,11,0.711008066,99,2.1,0.0282158765,67.3469763444381,60.1276640520477,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",4,0.512644722,11,0.711008066,99,2.1,0.0282158765,76.0341679587195,70.4449388279263,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",5,0.540716059,11,0.711008066,99,2.1,0.0282158765,79.3621056342098,74.4740527063446,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",6,0.569577799,11,0.711008066,99,2.1,0.0282158765,82.753819518744,78.6210131749213,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",7,0.599107445,11,0.711008066,99,2.1,0.0282158765,86.1948598252796,82.8683279752103,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",8,0.623128269,11,0.711008066,99,2.1,0.0282158765,88.9736287917506,86.3264216136043,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",9,0.650786903,11,0.711008066,99,2.1,0.0282158765,92.152016426695,90.3115476031091,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",10,0.676418914,11,0.711008066,99,2.1,0.0282158765,95.0783878468293,94.0077263650669,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A038",11,0.696141997,11,0.711008066,99,2.1,0.0282158765,97.3182638324787,96.8537568025229,29,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",0,0.031016125,9,0.71892099,99,2.1,0.0282158765,2.1,2.1,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",1,0.226141549,9,0.71892099,99,2.1,0.0282158765,35.2701290745812,29.4107211100741,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",2,0.306795129,9,0.71892099,99,2.1,0.0282158765,46.6817420544321,40.7006345690025,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",3,0.393800876,9,0.71892099,99,2.1,0.0282158765,58.3909955421806,52.9356517465599,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",4,0.478665474,9,0.71892099,99,2.1,0.0282158765,69.3864470221244,64.9135057110551,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",5,0.527430215,9,0.71892099,99,2.1,0.0282158765,75.5563821980954,71.8127066066498,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",6,0.577679593,9,0.71892099,99,2.1,0.0282158765,81.8194166074143,78.9330938880824,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",7,0.621827073,9,0.71892099,99,2.1,0.0282158765,87.2517577554813,85.1974036878276,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",8,0.658840584,9,0.71892099,99,2.1,0.0282158765,91.7607264071456,90.4551824057869,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A093",9,0.689646428,9,0.71892099,99,2.1,0.0282158765,95.484353797209,94.8349308551409,24.4,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",0,0.030066593,11,0.680253639,89,2.1,0.0282158765,2.1,2.1,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",1,0.238314918,11,0.680253639,89,2.1,0.0282158765,35.5822983893149,30.0642648574304,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",2,0.348700605,11,0.680253639,89,2.1,0.0282158765,49.9749705282409,44.7761893981056,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",3,0.428931522,11,0.680253639,89,2.1,0.0282158765,59.8712709075134,55.4735944912399,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",4,0.469539403,11,0.680253639,89,2.1,0.0282158765,64.7466622814135,60.8891000679162,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",5,0.509701574,11,0.680253639,89,2.1,0.0282158765,69.4944811376479,66.2458353424236,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",6,0.542686419,11,0.680253639,89,2.1,0.0282158765,73.3444914913947,70.6457368424837,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",7,0.57574697,11,0.680253639,89,2.1,0.0282158765,77.1627723602027,75.0561267873394,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",8,0.604815853,11,0.680253639,89,2.1,0.0282158765,80.4890866468615,78.9343193282071,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",9,0.631834366,11,0.680253639,89,2.1,0.0282158765,83.5566043889728,82.5392071103928,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",10,0.65106975,11,0.680253639,89,2.1,0.0282158765,85.7270793947338,85.1057844181716,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A095",11,0.665935818,11,0.680253639,89,2.1,0.0282158765,87.3972387601496,87.0894394973923,22.2,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A181",0,NA,13,0.739560891,95,2.1,0.0282158765,2.1,2.1,22.8,"Gambiers","Fabien Morat"
"Pomacentridae","Dascyllus","Dascyllus flavicaudus","GAM18_A181",1,0.220730605,13,0.739560891,95,2.1,0.0282158765,36.4898499431553,27.3609370911308,22.8,"Gambiers","Fabien Morat"
