"family","genus","species","id","agei","radi","agecap","radcap","lencap","l0p","biomass","location","observer"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B070",1,0.49794076,4,1.097854574,278.29,1.83,315.8,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B070",2,0.725600593,4,1.097854574,278.29,1.83,315.8,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B070",3,0.920618541,4,1.097854574,278.29,1.83,315.8,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B070",4,1.035204753,4,1.097854574,278.29,1.83,315.8,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",0,NA,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",1,0.708057201,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",2,0.939368679,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",3,1.051127348,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",4,1.137660579,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",5,1.234060786,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",6,1.341601476,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",7,1.398187693,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",8,1.458602923,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",9,1.519042976,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",10,1.58324578,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",11,1.634019789,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",12,1.687273897,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",13,1.739599799,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",14,1.773805061,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",15,1.817187085,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",16,1.860649713,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",17,1.909894002,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",18,1.9587714,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",19,2.004564412,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",20,2.048427837,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",21,2.088390319,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",22,2.140887938,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",23,2.174725787,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",24,2.203326486,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",25,2.248548162,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",26,2.28759941,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",27,2.310923218,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",28,2.355330425,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",29,2.38831527,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","GAM18_B099",30,2.432178694,30,2.432178694,326.26,1.83,400,"Gambiers","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_014",0,0.028301943,2,0.516082635,115,1.83,20.6,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_014",1,0.4299593,2,0.516082635,115,1.83,20.6,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_014",2,0.483325957,2,0.516082635,115,1.83,20.6,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_015",0,0.055605755,1,0.436045631,95,1.83,12.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_015",1,0.407867626,1,0.436045631,95,1.83,12.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_016",0,NA,0,0.436405774,90,1.83,8.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_017",0,NA,1,0.453742996,86,1.83,7.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_017",1,0.427781486,1,0.453742996,86,1.83,7.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_018",0,0.053310412,0,0.479613386,85,1.83,8.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_019",0,NA,1,0.43920828,77,1.83,6.5,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_019",1,0.40820828,1,0.43920828,77,1.83,6.5,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_020",0,NA,0,0.455342728,78,1.83,6.5,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_021",0,NA,1,0.460081244,75,1.83,5.3,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_021",1,0.429848811,1,0.460081244,75,1.83,5.3,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_022",0,0.043266615,0,0.445252737,70,1.83,4.8,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_023",0,NA,1,0.440352569,82,1.83,7.8,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_023",1,0.404352569,1,0.440352569,82,1.83,7.8,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_024",0,0.055317267,0,0.38424081,76,1.83,6.4,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_163",0,0.043011626,2,0.649336803,142.723,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_163",1,0.44675049,2,0.649336803,142.723,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_163",2,0.551535985,2,0.649336803,142.723,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_224",0,NA,0,0.46738421,76.702,1.83,6.8,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_225",0,NA,0,0.474469177,76.762,1.83,6.8,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_226",0,0.057008771,0,0.474016877,82.581,1.83,9.9,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_227",0,NA,1,0.458762618,83.81,1.83,9.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_227",1,0.371710909,1,0.458762618,83.81,1.83,9.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_228",0,NA,1,0.465505325,89.364,1.83,11.8,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_228",1,0.440010227,1,0.465505325,89.364,1.83,11.8,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_229",0,NA,0,0.436405774,90.043,1.83,13.1,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_230",0,NA,1,0.536769966,83.091,1.83,11.3,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_230",1,0.486769966,1,0.536769966,83.091,1.83,11.3,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_231",0,0.017720045,1,0.46423264,95.916,1.83,13.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_231",1,0.407619921,1,0.46423264,95.916,1.83,13.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_232",0,NA,1,0.560756242,97.429,1.83,14.1,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_232",1,0.516034883,1,0.560756242,97.429,1.83,14.1,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_233",0,NA,1,0.513217391,99.51,1.83,15.5,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_233",1,0.462611068,1,0.513217391,99.51,1.83,15.5,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_234",0,0.040261644,2,0.48648602,123.141,1.83,27.1,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_234",1,0.406518142,2,0.48648602,123.141,1.83,27.1,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_234",2,0.469842703,2,0.48648602,123.141,1.83,27.1,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_235",0,NA,2,0.552377502,123.089,1.83,28.3,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_235",1,0.43035102,2,0.552377502,123.089,1.83,28.3,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_235",2,0.506836312,2,0.552377502,123.089,1.83,28.3,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_236",0,NA,3,0.604756699,135.82,1.83,41.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_236",1,0.423207987,3,0.604756699,135.82,1.83,41.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_236",2,0.497672743,3,0.604756699,135.82,1.83,41.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_236",3,0.567393616,3,0.604756699,135.82,1.83,41.2,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_384",0,NA,1,0.493778251,91.187,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_384",1,0.4527295,1,0.493778251,91.187,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_385",0,NA,1,0.489032623,93.034,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_385",1,0.443152344,1,0.489032623,93.034,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_386",0,0.017888544,1,0.551195787,103.145,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_386",1,0.449588701,1,0.551195787,103.145,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_387",0,NA,1,0.512374185,91.616,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_387",1,0.424453767,1,0.512374185,91.616,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_388",0,0.04652956,1,0.479007611,90.351,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_388",1,0.39929563,1,0.479007611,90.351,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_389",0,NA,1,0.612947873,96.031,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_389",1,0.521023992,1,0.612947873,96.031,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_390",0,0.070491134,1,0.711802417,97.926,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_390",1,0.646610393,1,0.711802417,97.926,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_391",0,NA,2,0.625470026,132.606,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_391",1,0.472826607,2,0.625470026,132.606,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_391",2,0.581288582,2,0.625470026,132.606,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_392",0,0.070384657,2,0.511415099,135.615,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_392",1,0.29228924,2,0.511415099,135.615,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_392",2,0.428777335,2,0.511415099,135.615,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_403",0,NA,5,1.078775395,208.382,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_403",1,0.48181428,5,1.078775395,208.382,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_403",2,0.683757341,5,1.078775395,208.382,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_403",3,0.847439961,5,1.078775395,208.382,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_403",4,0.940030457,5,1.078775395,208.382,1.83,NA,"Marquesas","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus kasmira","LU_KA_MA_03_17_403",5,1.029036075,5,1.078775395,208.382,1.83,NA,"Marquesas","Fabien Morat"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_001B",0,0.021023796,6,1.11820409015918,299.286,2.5,228.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_001B",1,0.338670931731674,6,1.11820409015918,299.286,2.5,228.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_001B",2,0.51514755907932,6,1.11820409015918,299.286,2.5,228.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_001B",3,0.680827974337129,6,1.11820409015918,299.286,2.5,228.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_001B",4,0.822503660324527,6,1.11820409015918,299.286,2.5,228.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_001B",5,0.9569209211209,6,1.11820409015918,299.286,2.5,228.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_001B",6,1.05450165692464,6,1.11820409015918,299.286,2.5,228.3,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_002B",0,NA,5,0.475329359,271.5,2.5,182.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_002B",1,0.250697028,5,0.475329359,271.5,2.5,182.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_002B",2,0.323312454,5,0.475329359,271.5,2.5,182.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_002B",3,0.368489882,5,0.475329359,271.5,2.5,182.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_002B",4,0.40880117,5,0.475329359,271.5,2.5,182.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_002B",5,0.446377759,5,0.475329359,271.5,2.5,182.5,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_004B",0,0.019416488,5,0.492061988,301.421,2.5,258.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_004B",1,0.285895086,5,0.492061988,301.421,2.5,258.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_004B",2,0.339746734,5,0.492061988,301.421,2.5,258.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_004B",3,0.39816762,5,0.492061988,301.421,2.5,258.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_004B",4,0.444265343,5,0.492061988,301.421,2.5,258.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_004B",5,0.488446787,5,0.492061988,301.421,2.5,258.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_005B",0,NA,5,0.395323918,270.413,2.5,191.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_005B",1,0.242538657,5,0.395323918,270.413,2.5,191.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_005B",2,0.287460812,5,0.395323918,270.413,2.5,191.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_005B",3,0.325788347,5,0.395323918,270.413,2.5,191.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_005B",4,0.362284923,5,0.395323918,270.413,2.5,191.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_005B",5,0.391899108,5,0.395323918,270.413,2.5,191.1,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_006B",0,NA,6,0.555560978,277.907,2.5,202.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_006B",1,0.31896865,6,0.555560978,277.907,2.5,202.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_006B",2,0.375722505,6,0.555560978,277.907,2.5,202.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_006B",3,0.435755829,6,0.555560978,277.907,2.5,202.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_006B",4,0.473092138,6,0.555560978,277.907,2.5,202.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_006B",5,0.513104637,6,0.555560978,277.907,2.5,202.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_006B",6,0.549118523,6,0.555560978,277.907,2.5,202.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_007B",0,NA,5,0.531432968,260.813,2.5,169.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_007B",1,0.265911639,5,0.531432968,260.813,2.5,169.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_007B",2,0.328943377,5,0.531432968,260.813,2.5,169.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_007B",3,0.380295106,5,0.531432968,260.813,2.5,169.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_007B",4,0.440303439,5,0.531432968,260.813,2.5,169.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_007B",5,0.528598399,5,0.531432968,260.813,2.5,169.8,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009",0,NA,5,0.415781192,311.136,2.5,201,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009",1,0.241422866,5,0.415781192,311.136,2.5,201,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009",2,0.297778877,5,0.415781192,311.136,2.5,201,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009",3,0.340860195,5,0.415781192,311.136,2.5,201,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009",4,0.378715182,5,0.415781192,311.136,2.5,201,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009",5,0.408980674,5,0.415781192,311.136,2.5,201,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009B",0,NA,6,0.411019464,278.934,2.5,168.9,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009B",1,0.228396585,6,0.411019464,278.934,2.5,168.9,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009B",2,0.287430473,6,0.411019464,278.934,2.5,168.9,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009B",3,0.327629976,6,0.411019464,278.934,2.5,168.9,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","MU_FL_MO_03_16_009B",4,0.36158583,6,0.411019464,278.934,2.5,168.9,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
